user_id,event,event_date,ab_variant,device,channel
PF00494,app_open,2024-04-15,Variant_B,Android,Social Media
PF00494,signup_start,2024-04-15,Variant_B,Android,Social Media
PF00494,signup_complete,2024-04-17,Variant_B,Android,Social Media
PF00494,onboarding_start,2024-04-18,Variant_B,Android,Social Media
PF00494,onboarding_complete,2024-04-19,Variant_B,Android,Social Media
PF00494,kyc_submitted,2024-04-21,Variant_B,Android,Social Media
PF00494,kyc_approved,2024-04-22,Variant_B,Android,Social Media
PF00495,app_open,2024-02-19,Variant_B,Android,Organic Search
PF00495,signup_start,2024-02-19,Variant_B,Android,Organic Search
PF00496,app_open,2024-06-09,Variant_B,Web,Organic Search
PF00497,app_open,2024-05-07,Control,Android,App Store
PF00497,signup_start,2024-05-08,Control,Android,App Store
PF00497,signup_complete,2024-05-10,Control,Android,App Store
PF00497,onboarding_start,2024-05-12,Control,Android,App Store
PF00497,onboarding_complete,2024-05-13,Control,Android,App Store
PF00498,app_open,2024-01-14,Control,Android,App Store
PF00498,signup_start,2024-01-15,Control,Android,App Store
PF00498,signup_complete,2024-01-15,Control,Android,App Store
PF00498,onboarding_start,2024-01-16,Control,Android,App Store
PF00498,onboarding_complete,2024-01-17,Control,Android,App Store
PF00499,app_open,2024-03-09,Control,Android,Paid Ads
PF00500,app_open,2024-03-15,Control,Android,Word of Mouth
PF00500,signup_start,2024-03-17,Control,Android,Word of Mouth
PF00500,signup_complete,2024-03-17,Control,Android,Word of Mouth
PF00501,app_open,2024-06-27,Variant_B,Android,App Store
PF00501,signup_start,2024-06-27,Variant_B,Android,App Store
PF00502,app_open,2024-02-01,Control,Android,Social Media
PF00502,signup_start,2024-02-01,Control,Android,Social Media
PF00503,app_open,2024-06-11,Control,Web,Organic Search
PF00504,app_open,2024-02-10,Control,Android,Social Media
PF00504,signup_start,2024-02-11,Control,Android,Social Media
PF00504,signup_complete,2024-02-11,Control,Android,Social Media
PF00504,onboarding_start,2024-02-11,Control,Android,Social Media
PF00505,app_open,2024-05-21,Control,Web,Referral
PF00505,signup_start,2024-05-22,Control,Web,Referral
PF00505,signup_complete,2024-05-24,Control,Web,Referral
PF00505,onboarding_start,2024-05-24,Control,Web,Referral
PF00506,app_open,2024-05-21,Variant_B,Android,Paid Ads
PF00506,signup_start,2024-05-22,Variant_B,Android,Paid Ads
PF00506,signup_complete,2024-05-22,Variant_B,Android,Paid Ads
PF00506,onboarding_start,2024-05-24,Variant_B,Android,Paid Ads
PF00506,onboarding_complete,2024-05-24,Variant_B,Android,Paid Ads
PF00506,kyc_submitted,2024-05-26,Variant_B,Android,Paid Ads
PF00506,kyc_approved,2024-05-26,Variant_B,Android,Paid Ads
PF00506,first_transaction,2024-05-28,Variant_B,Android,Paid Ads
PF00507,app_open,2024-01-24,Variant_B,iOS,Social Media
PF00508,app_open,2024-01-30,Variant_B,Android,Social Media
PF00508,signup_start,2024-02-01,Variant_B,Android,Social Media
PF00508,signup_complete,2024-02-03,Variant_B,Android,Social Media
PF00509,app_open,2024-01-31,Variant_B,iOS,Referral
PF00510,app_open,2024-02-10,Variant_B,Android,Social Media
PF00510,signup_start,2024-02-10,Variant_B,Android,Social Media
PF00510,signup_complete,2024-02-11,Variant_B,Android,Social Media
PF00510,onboarding_start,2024-02-12,Variant_B,Android,Social Media
PF00510,onboarding_complete,2024-02-13,Variant_B,Android,Social Media
PF00510,kyc_submitted,2024-02-14,Variant_B,Android,Social Media
PF00510,kyc_approved,2024-02-15,Variant_B,Android,Social Media
PF00510,first_transaction,2024-02-15,Variant_B,Android,Social Media
PF00511,app_open,2024-03-15,Variant_B,Web,Paid Ads
PF00511,signup_start,2024-03-15,Variant_B,Web,Paid Ads
PF00512,app_open,2024-04-16,Variant_B,iOS,Organic Search
PF00513,app_open,2024-05-03,Variant_B,Android,Paid Ads
PF00513,signup_start,2024-05-05,Variant_B,Android,Paid Ads
PF00513,signup_complete,2024-05-06,Variant_B,Android,Paid Ads
PF00513,onboarding_start,2024-05-06,Variant_B,Android,Paid Ads
PF00514,app_open,2024-03-03,Control,Android,Paid Ads
PF00514,signup_start,2024-03-05,Control,Android,Paid Ads
PF00515,app_open,2024-05-22,Control,Web,Organic Search
PF00515,signup_start,2024-05-23,Control,Web,Organic Search
PF00515,signup_complete,2024-05-23,Control,Web,Organic Search
PF00516,app_open,2024-04-09,Control,Android,Referral
PF00516,signup_start,2024-04-10,Control,Android,Referral
PF00517,app_open,2024-06-03,Control,Android,Referral
PF00518,app_open,2024-01-18,Control,Web,Organic Search
PF00518,signup_start,2024-01-18,Control,Web,Organic Search
PF00519,app_open,2024-04-16,Variant_B,Web,Word of Mouth
PF00519,signup_start,2024-04-17,Variant_B,Web,Word of Mouth
PF00519,signup_complete,2024-04-19,Variant_B,Web,Word of Mouth
PF00519,onboarding_start,2024-04-20,Variant_B,Web,Word of Mouth
PF00519,onboarding_complete,2024-04-22,Variant_B,Web,Word of Mouth
PF00519,kyc_submitted,2024-04-23,Variant_B,Web,Word of Mouth
PF00519,kyc_approved,2024-04-25,Variant_B,Web,Word of Mouth
PF00520,app_open,2024-05-10,Variant_B,Web,Social Media
PF00520,signup_start,2024-05-12,Variant_B,Web,Social Media
PF00520,signup_complete,2024-05-14,Variant_B,Web,Social Media
PF00520,onboarding_start,2024-05-15,Variant_B,Web,Social Media
PF00521,app_open,2024-01-02,Control,iOS,Organic Search
PF00522,app_open,2024-03-18,Control,Android,App Store
PF00523,app_open,2024-05-31,Variant_B,Android,Social Media
PF00523,signup_start,2024-06-02,Variant_B,Android,Social Media
PF00523,signup_complete,2024-06-03,Variant_B,Android,Social Media
PF00523,onboarding_start,2024-06-04,Variant_B,Android,Social Media
PF00523,onboarding_complete,2024-06-06,Variant_B,Android,Social Media
PF00524,app_open,2024-02-08,Control,Android,Referral
PF00524,signup_start,2024-02-08,Control,Android,Referral
PF00524,signup_complete,2024-02-10,Control,Android,Referral
PF00524,onboarding_start,2024-02-12,Control,Android,Referral
PF00525,app_open,2024-05-18,Variant_B,Web,Organic Search
PF00525,signup_start,2024-05-19,Variant_B,Web,Organic Search
PF00525,signup_complete,2024-05-19,Variant_B,Web,Organic Search
PF00525,onboarding_start,2024-05-20,Variant_B,Web,Organic Search
PF00525,onboarding_complete,2024-05-20,Variant_B,Web,Organic Search
PF00525,kyc_submitted,2024-05-21,Variant_B,Web,Organic Search
PF00525,kyc_approved,2024-05-23,Variant_B,Web,Organic Search
PF00525,first_transaction,2024-05-23,Variant_B,Web,Organic Search
PF00526,app_open,2024-03-29,Variant_B,Android,Paid Ads
PF00527,app_open,2024-05-21,Control,Web,App Store
PF00527,signup_start,2024-05-23,Control,Web,App Store
PF00528,app_open,2024-05-19,Variant_B,Android,Referral
PF00528,signup_start,2024-05-19,Variant_B,Android,Referral
PF00528,signup_complete,2024-05-19,Variant_B,Android,Referral
PF00528,onboarding_start,2024-05-20,Variant_B,Android,Referral
PF00528,onboarding_complete,2024-05-22,Variant_B,Android,Referral
PF00528,kyc_submitted,2024-05-22,Variant_B,Android,Referral
PF00528,kyc_approved,2024-05-23,Variant_B,Android,Referral
PF00528,first_transaction,2024-05-23,Variant_B,Android,Referral
PF00529,app_open,2024-04-26,Control,Web,Word of Mouth
PF00529,signup_start,2024-04-27,Control,Web,Word of Mouth
PF00529,signup_complete,2024-04-29,Control,Web,Word of Mouth
PF00529,onboarding_start,2024-05-01,Control,Web,Word of Mouth
PF00530,app_open,2024-02-19,Control,Android,Paid Ads
PF00530,signup_start,2024-02-21,Control,Android,Paid Ads
PF00530,signup_complete,2024-02-22,Control,Android,Paid Ads
PF00531,app_open,2024-05-26,Variant_B,Android,Social Media
PF00531,signup_start,2024-05-27,Variant_B,Android,Social Media
PF00532,app_open,2024-03-01,Variant_B,iOS,Organic Search
PF00532,signup_start,2024-03-01,Variant_B,iOS,Organic Search
PF00532,signup_complete,2024-03-02,Variant_B,iOS,Organic Search
PF00533,app_open,2024-01-12,Variant_B,Android,App Store
PF00533,signup_start,2024-01-13,Variant_B,Android,App Store
PF00533,signup_complete,2024-01-14,Variant_B,Android,App Store
PF00533,onboarding_start,2024-01-15,Variant_B,Android,App Store
PF00533,onboarding_complete,2024-01-15,Variant_B,Android,App Store
PF00534,app_open,2024-05-01,Control,Android,Paid Ads
PF00534,signup_start,2024-05-02,Control,Android,Paid Ads
PF00534,signup_complete,2024-05-04,Control,Android,Paid Ads
PF00534,onboarding_start,2024-05-06,Control,Android,Paid Ads
PF00534,onboarding_complete,2024-05-07,Control,Android,Paid Ads
PF00534,kyc_submitted,2024-05-08,Control,Android,Paid Ads
PF00534,kyc_approved,2024-05-10,Control,Android,Paid Ads
PF00535,app_open,2024-04-08,Control,iOS,Organic Search
PF00535,signup_start,2024-04-10,Control,iOS,Organic Search
PF00535,signup_complete,2024-04-10,Control,iOS,Organic Search
PF00535,onboarding_start,2024-04-11,Control,iOS,Organic Search
PF00535,onboarding_complete,2024-04-12,Control,iOS,Organic Search
PF00535,kyc_submitted,2024-04-14,Control,iOS,Organic Search
PF00535,kyc_approved,2024-04-16,Control,iOS,Organic Search
PF00535,first_transaction,2024-04-18,Control,iOS,Organic Search
PF00536,app_open,2024-05-07,Variant_B,Web,Social Media
PF00536,signup_start,2024-05-09,Variant_B,Web,Social Media
PF00536,signup_complete,2024-05-10,Variant_B,Web,Social Media
PF00536,onboarding_start,2024-05-11,Variant_B,Web,Social Media
PF00536,onboarding_complete,2024-05-13,Variant_B,Web,Social Media
PF00537,app_open,2024-02-02,Control,Android,Paid Ads
PF00537,signup_start,2024-02-04,Control,Android,Paid Ads
PF00537,signup_complete,2024-02-05,Control,Android,Paid Ads
PF00537,onboarding_start,2024-02-05,Control,Android,Paid Ads
PF00537,onboarding_complete,2024-02-07,Control,Android,Paid Ads
PF00538,app_open,2024-06-01,Control,Android,Paid Ads
PF00538,signup_start,2024-06-02,Control,Android,Paid Ads
PF00539,app_open,2024-01-27,Variant_B,Android,Organic Search
PF00539,signup_start,2024-01-27,Variant_B,Android,Organic Search
PF00540,app_open,2024-01-27,Variant_B,Web,Referral
PF00540,signup_start,2024-01-28,Variant_B,Web,Referral
PF00540,signup_complete,2024-01-29,Variant_B,Web,Referral
PF00541,app_open,2024-01-05,Control,Android,Paid Ads
PF00541,signup_start,2024-01-06,Control,Android,Paid Ads
PF00542,app_open,2024-04-14,Control,Android,Word of Mouth
PF00542,signup_start,2024-04-16,Control,Android,Word of Mouth
PF00542,signup_complete,2024-04-17,Control,Android,Word of Mouth
PF00542,onboarding_start,2024-04-18,Control,Android,Word of Mouth
PF00543,app_open,2024-01-21,Control,Web,Referral
PF00544,app_open,2024-03-09,Control,Android,Social Media
PF00544,signup_start,2024-03-11,Control,Android,Social Media
PF00544,signup_complete,2024-03-12,Control,Android,Social Media
PF00545,app_open,2024-06-09,Variant_B,Android,Organic Search
PF00545,signup_start,2024-06-09,Variant_B,Android,Organic Search
PF00545,signup_complete,2024-06-10,Variant_B,Android,Organic Search
PF00545,onboarding_start,2024-06-12,Variant_B,Android,Organic Search
PF00545,onboarding_complete,2024-06-12,Variant_B,Android,Organic Search
PF00546,app_open,2024-06-15,Control,iOS,Organic Search
PF00546,signup_start,2024-06-16,Control,iOS,Organic Search
PF00546,signup_complete,2024-06-17,Control,iOS,Organic Search
PF00547,app_open,2024-03-25,Control,Android,Word of Mouth
PF00547,signup_start,2024-03-26,Control,Android,Word of Mouth
PF00547,signup_complete,2024-03-27,Control,Android,Word of Mouth
PF00548,app_open,2024-03-23,Variant_B,Android,Organic Search
PF00548,signup_start,2024-03-24,Variant_B,Android,Organic Search
PF00548,signup_complete,2024-03-24,Variant_B,Android,Organic Search
PF00548,onboarding_start,2024-03-25,Variant_B,Android,Organic Search
PF00549,app_open,2024-05-05,Control,Android,Social Media
PF00549,signup_start,2024-05-07,Control,Android,Social Media
PF00549,signup_complete,2024-05-08,Control,Android,Social Media
PF00549,onboarding_start,2024-05-09,Control,Android,Social Media
PF00550,app_open,2024-05-18,Control,Web,App Store
PF00550,signup_start,2024-05-18,Control,Web,App Store
PF00550,signup_complete,2024-05-19,Control,Web,App Store
PF00551,app_open,2024-06-08,Control,iOS,Paid Ads
PF00551,signup_start,2024-06-10,Control,iOS,Paid Ads
PF00551,signup_complete,2024-06-11,Control,iOS,Paid Ads
PF00551,onboarding_start,2024-06-13,Control,iOS,Paid Ads
PF00551,onboarding_complete,2024-06-14,Control,iOS,Paid Ads
PF00551,kyc_submitted,2024-06-15,Control,iOS,Paid Ads
PF00552,app_open,2024-03-02,Control,Android,Social Media
PF00552,signup_start,2024-03-03,Control,Android,Social Media
PF00552,signup_complete,2024-03-04,Control,Android,Social Media
PF00553,app_open,2024-02-28,Variant_B,Web,Referral
PF00553,signup_start,2024-02-29,Variant_B,Web,Referral
PF00554,app_open,2024-01-24,Variant_B,Android,Organic Search
PF00554,signup_start,2024-01-25,Variant_B,Android,Organic Search
PF00554,signup_complete,2024-01-27,Variant_B,Android,Organic Search
PF00554,onboarding_start,2024-01-28,Variant_B,Android,Organic Search
PF00555,app_open,2024-01-27,Variant_B,Android,Organic Search
PF00555,signup_start,2024-01-28,Variant_B,Android,Organic Search
PF00555,signup_complete,2024-01-28,Variant_B,Android,Organic Search
PF00556,app_open,2024-04-23,Variant_B,Web,Organic Search
PF00556,signup_start,2024-04-24,Variant_B,Web,Organic Search
PF00556,signup_complete,2024-04-25,Variant_B,Web,Organic Search
PF00556,onboarding_start,2024-04-25,Variant_B,Web,Organic Search
PF00556,onboarding_complete,2024-04-27,Variant_B,Web,Organic Search
PF00557,app_open,2024-06-27,Control,Android,Paid Ads
PF00557,signup_start,2024-06-28,Control,Android,Paid Ads
PF00557,signup_complete,2024-06-28,Control,Android,Paid Ads
PF00557,onboarding_start,2024-06-30,Control,Android,Paid Ads
PF00557,onboarding_complete,2024-07-01,Control,Android,Paid Ads
PF00558,app_open,2024-01-09,Variant_B,Web,App Store
PF00559,app_open,2024-03-24,Control,Web,Organic Search
PF00559,signup_start,2024-03-26,Control,Web,Organic Search
PF00559,signup_complete,2024-03-27,Control,Web,Organic Search
PF00559,onboarding_start,2024-03-28,Control,Web,Organic Search
PF00560,app_open,2024-03-17,Variant_B,Android,Paid Ads
PF00560,signup_start,2024-03-19,Variant_B,Android,Paid Ads
PF00561,app_open,2024-04-06,Control,Android,Organic Search
PF00561,signup_start,2024-04-07,Control,Android,Organic Search
PF00561,signup_complete,2024-04-08,Control,Android,Organic Search
PF00561,onboarding_start,2024-04-09,Control,Android,Organic Search
PF00562,app_open,2024-02-08,Variant_B,Android,Word of Mouth
PF00562,signup_start,2024-02-09,Variant_B,Android,Word of Mouth
PF00563,app_open,2024-05-16,Control,Android,Referral
PF00564,app_open,2024-05-25,Control,Android,Referral
PF00565,app_open,2024-02-17,Control,Android,Organic Search
PF00565,signup_start,2024-02-18,Control,Android,Organic Search
PF00565,signup_complete,2024-02-19,Control,Android,Organic Search
PF00565,onboarding_start,2024-02-19,Control,Android,Organic Search
PF00566,app_open,2024-02-14,Control,Android,Organic Search
PF00566,signup_start,2024-02-16,Control,Android,Organic Search
PF00566,signup_complete,2024-02-16,Control,Android,Organic Search
PF00567,app_open,2024-06-05,Control,Android,Referral
PF00568,app_open,2024-06-08,Control,Web,Organic Search
PF00568,signup_start,2024-06-09,Control,Web,Organic Search
PF00568,signup_complete,2024-06-09,Control,Web,Organic Search
PF00568,onboarding_start,2024-06-11,Control,Web,Organic Search
PF00568,onboarding_complete,2024-06-11,Control,Web,Organic Search
PF00568,kyc_submitted,2024-06-13,Control,Web,Organic Search
PF00568,kyc_approved,2024-06-14,Control,Web,Organic Search
PF00568,first_transaction,2024-06-16,Control,Web,Organic Search
PF00569,app_open,2024-03-02,Variant_B,iOS,Paid Ads
PF00569,signup_start,2024-03-03,Variant_B,iOS,Paid Ads
PF00569,signup_complete,2024-03-05,Variant_B,iOS,Paid Ads
PF00569,onboarding_start,2024-03-06,Variant_B,iOS,Paid Ads
PF00569,onboarding_complete,2024-03-06,Variant_B,iOS,Paid Ads
PF00570,app_open,2024-05-29,Variant_B,Android,Referral
PF00571,app_open,2024-03-01,Control,Web,Paid Ads
PF00572,app_open,2024-06-12,Control,Web,Word of Mouth
PF00573,app_open,2024-04-27,Control,Android,Referral
PF00573,signup_start,2024-04-28,Control,Android,Referral
PF00573,signup_complete,2024-04-28,Control,Android,Referral
PF00573,onboarding_start,2024-04-29,Control,Android,Referral
PF00574,app_open,2024-06-20,Control,iOS,Social Media
PF00574,signup_start,2024-06-20,Control,iOS,Social Media
PF00575,app_open,2024-04-30,Control,iOS,Organic Search
PF00575,signup_start,2024-05-01,Control,iOS,Organic Search
PF00575,signup_complete,2024-05-03,Control,iOS,Organic Search
PF00575,onboarding_start,2024-05-03,Control,iOS,Organic Search
PF00575,onboarding_complete,2024-05-04,Control,iOS,Organic Search
PF00576,app_open,2024-03-14,Variant_B,Android,Social Media
PF00576,signup_start,2024-03-15,Variant_B,Android,Social Media
PF00576,signup_complete,2024-03-16,Variant_B,Android,Social Media
PF00576,onboarding_start,2024-03-17,Variant_B,Android,Social Media
PF00577,app_open,2024-01-19,Variant_B,Android,Social Media
PF00577,signup_start,2024-01-21,Variant_B,Android,Social Media
PF00577,signup_complete,2024-01-23,Variant_B,Android,Social Media
PF00577,onboarding_start,2024-01-24,Variant_B,Android,Social Media
PF00578,app_open,2024-03-29,Variant_B,iOS,Organic Search
PF00578,signup_start,2024-03-31,Variant_B,iOS,Organic Search
PF00578,signup_complete,2024-04-02,Variant_B,iOS,Organic Search
PF00578,onboarding_start,2024-04-02,Variant_B,iOS,Organic Search
PF00578,onboarding_complete,2024-04-02,Variant_B,iOS,Organic Search
PF00578,kyc_submitted,2024-04-04,Variant_B,iOS,Organic Search
PF00579,app_open,2024-06-13,Control,iOS,Referral
PF00579,signup_start,2024-06-14,Control,iOS,Referral
PF00579,signup_complete,2024-06-15,Control,iOS,Referral
PF00579,onboarding_start,2024-06-16,Control,iOS,Referral
PF00579,onboarding_complete,2024-06-16,Control,iOS,Referral
PF00580,app_open,2024-06-26,Control,Android,Social Media
PF00580,signup_start,2024-06-27,Control,Android,Social Media
PF00580,signup_complete,2024-06-28,Control,Android,Social Media
PF00580,onboarding_start,2024-06-29,Control,Android,Social Media
