user_id,signup_date,signup_month,channel,device,age_group,state,occupation,ab_variant,completed_onboarding,activated,plan,last_active_date,months_observed,days_since_signup,is_churned
PF02840,2024-01-27,2024-01,Social Media,iOS,18-24,Imo,Trader/Business Owner,Variant_B,True,False,Free,2024-01-29,8,247,1
PF02841,2024-03-09,2024-03,Referral,Android,35-44,Delta,Trader/Business Owner,Variant_B,False,False,Free,2024-03-10,6,205,1
PF02842,2024-04-22,2024-04,Paid Ads,iOS,25-34,Kano,Trader/Business Owner,Variant_B,False,True,Free,2024-04-22,5,161,1
PF02843,2024-02-29,2024-02,Paid Ads,Android,25-34,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-02-29,7,214,1
PF02844,2024-02-08,2024-02,Organic Search,Android,35-44,Edo,Freelancer,Variant_B,True,True,Premium,2024-03-01,7,235,1
PF02845,2024-05-06,2024-05,Organic Search,Android,18-24,Lagos,Student,Variant_B,False,False,Free,2024-05-07,4,147,1
PF02846,2024-03-28,2024-03,Paid Ads,Android,35-44,Edo,Student,Variant_B,True,True,Basic,2024-03-31,6,186,1
PF02847,2024-03-20,2024-03,App Store,iOS,35-44,Lagos,Civil Servant,Variant_B,True,True,Premium,2024-06-24,6,194,1
PF02848,2024-05-07,2024-05,Organic Search,Web,25-34,Kaduna,Salaried Employee,Control,True,False,Free,2024-05-09,4,146,1
PF02849,2024-04-28,2024-04,Word of Mouth,Web,18-24,Lagos,Salaried Employee,Control,False,False,Free,2024-04-28,5,155,1
PF02850,2024-03-25,2024-03,Referral,Android,25-34,Oyo,Trader/Business Owner,Variant_B,False,True,Premium,2024-06-01,6,189,1
PF02851,2024-02-07,2024-02,Referral,Android,25-34,Anambra,Student,Variant_B,True,True,Free,2024-02-07,7,236,1
PF02852,2024-03-09,2024-03,Social Media,iOS,18-24,Kano,Civil Servant,Variant_B,True,True,Free,2024-03-12,6,205,1
PF02853,2024-01-19,2024-01,Social Media,iOS,25-34,Kaduna,Salaried Employee,Control,True,True,Basic,2024-09-14,8,255,0
PF02854,2024-04-30,2024-04,Organic Search,Android,35-44,Kano,Salaried Employee,Variant_B,True,True,Free,2024-05-05,5,153,1
PF02855,2024-02-19,2024-02,Social Media,Web,45-54,Edo,Student,Control,True,True,Basic,2024-02-21,7,224,1
PF02856,2024-04-07,2024-04,Word of Mouth,Android,45-54,Edo,Freelancer,Variant_B,True,True,Premium,2024-06-25,5,176,1
PF02857,2024-01-04,2024-01,Paid Ads,Android,18-24,Edo,Trader/Business Owner,Variant_B,True,True,Free,2024-08-01,9,270,1
PF02858,2024-03-04,2024-03,Word of Mouth,Web,25-34,Abuja,Freelancer,Variant_B,False,True,Basic,2024-03-07,7,210,1
PF02859,2024-04-23,2024-04,App Store,Android,55+,Lagos,Student,Control,False,False,Free,2024-04-24,5,160,1
PF02860,2024-01-09,2024-01,Organic Search,Android,18-24,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-01-10,8,265,1
PF02861,2024-04-27,2024-04,Referral,Android,35-44,Oyo,Salaried Employee,Control,True,True,Free,2024-04-27,5,156,1
PF02862,2024-05-13,2024-05,Paid Ads,Web,35-44,Kano,Salaried Employee,Variant_B,True,True,Free,2024-06-20,4,140,1
PF02863,2024-02-23,2024-02,Social Media,Android,55+,Edo,Trader/Business Owner,Control,False,True,Free,2024-09-12,7,220,0
PF02864,2024-04-09,2024-04,Social Media,Android,25-34,Edo,Freelancer,Variant_B,True,False,Free,2024-04-11,5,174,1
PF02865,2024-03-23,2024-03,Referral,iOS,18-24,Rivers,Trader/Business Owner,Variant_B,False,False,Free,2024-03-24,6,191,1
PF02866,2024-06-10,2024-06,Word of Mouth,iOS,35-44,Oyo,Salaried Employee,Variant_B,False,True,Basic,2024-09-20,3,112,0
PF02867,2024-01-11,2024-01,Organic Search,iOS,18-24,Abuja,Other,Variant_B,True,True,Free,2024-01-11,8,263,1
PF02868,2024-03-05,2024-03,Organic Search,Android,18-24,Abuja,Freelancer,Variant_B,True,True,Free,2024-03-08,6,209,1
PF02869,2024-06-12,2024-06,Referral,Android,25-34,Lagos,Freelancer,Variant_B,True,True,Basic,2024-06-14,3,110,1
PF02870,2024-02-20,2024-02,Word of Mouth,Web,18-24,Delta,Freelancer,Variant_B,True,True,Basic,2024-02-22,7,223,1
PF02871,2024-01-14,2024-01,Paid Ads,Android,18-24,Imo,Trader/Business Owner,Variant_B,True,True,Free,2024-07-26,8,260,1
PF02872,2024-06-19,2024-06,Paid Ads,Web,25-34,Oyo,Student,Control,False,False,Free,2024-06-20,3,103,1
PF02873,2024-01-29,2024-01,App Store,Android,45-54,Kaduna,Civil Servant,Control,False,True,Free,2024-01-30,8,245,1
PF02874,2024-06-11,2024-06,Organic Search,Android,35-44,Oyo,Trader/Business Owner,Variant_B,True,False,Free,2024-06-14,3,111,1
PF02875,2024-03-24,2024-03,App Store,Android,25-34,Delta,Student,Control,False,False,Basic,2024-05-30,6,190,1
PF02876,2024-02-12,2024-02,Referral,Android,18-24,Lagos,Student,Control,True,False,Free,2024-02-14,7,231,1
PF02877,2024-05-29,2024-05,Word of Mouth,Web,25-34,Abuja,Civil Servant,Variant_B,True,False,Free,2024-08-01,4,124,1
PF02878,2024-04-11,2024-04,Word of Mouth,Web,55+,Rivers,Trader/Business Owner,Variant_B,False,False,Basic,2024-08-23,5,172,1
PF02879,2024-03-03,2024-03,Word of Mouth,Android,45-54,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-03-03,7,211,1
PF02880,2024-01-11,2024-01,Organic Search,iOS,18-24,Lagos,Salaried Employee,Variant_B,True,False,Free,2024-07-17,8,263,1
PF02881,2024-06-25,2024-06,Word of Mouth,iOS,45-54,Lagos,Freelancer,Control,False,False,Free,2024-06-28,3,97,1
PF02882,2024-06-25,2024-06,Word of Mouth,Android,25-34,Kaduna,Student,Variant_B,False,False,Free,2024-06-26,3,97,1
PF02883,2024-04-05,2024-04,Word of Mouth,Android,35-44,Kano,Other,Control,False,False,Basic,2024-09-21,5,178,0
PF02884,2024-01-23,2024-01,Social Media,Web,45-54,Anambra,Civil Servant,Variant_B,True,True,Free,2024-04-07,8,251,1
PF02885,2024-02-10,2024-02,Word of Mouth,Web,25-34,Lagos,Trader/Business Owner,Variant_B,False,False,Free,2024-02-13,7,233,1
PF02886,2024-01-24,2024-01,Social Media,Android,18-24,Lagos,Salaried Employee,Control,True,True,Basic,2024-01-26,8,250,1
PF02887,2024-06-09,2024-06,Organic Search,iOS,18-24,Oyo,Student,Control,False,True,Free,2024-06-09,3,113,1
PF02888,2024-01-16,2024-01,Organic Search,Android,25-34,Rivers,Student,Control,True,True,Premium,2024-01-18,8,258,1
PF02889,2024-06-14,2024-06,Social Media,Android,18-24,Oyo,Student,Control,True,False,Free,2024-06-15,3,108,1
PF02890,2024-06-28,2024-06,Word of Mouth,iOS,18-24,Lagos,Freelancer,Control,True,True,Free,2024-06-28,3,94,1
PF02891,2024-02-02,2024-02,Organic Search,Web,35-44,Kano,Freelancer,Variant_B,True,True,Free,2024-06-14,8,241,1
PF02892,2024-02-29,2024-02,Referral,Android,25-34,Kaduna,Civil Servant,Variant_B,False,False,Free,2024-03-02,7,214,1
PF02893,2024-05-22,2024-05,Social Media,iOS,35-44,Rivers,Civil Servant,Variant_B,True,True,Premium,2024-06-24,4,131,1
PF02894,2024-06-14,2024-06,Paid Ads,Web,18-24,Oyo,Trader/Business Owner,Control,True,True,Free,2024-06-16,3,108,1
PF02895,2024-04-22,2024-04,Organic Search,iOS,25-34,Abuja,Freelancer,Control,True,True,Basic,2024-08-21,5,161,1
PF02896,2024-02-19,2024-02,Referral,Android,35-44,Lagos,Student,Control,False,True,Basic,2024-03-01,7,224,1
PF02897,2024-06-25,2024-06,Paid Ads,iOS,55+,Kaduna,Salaried Employee,Variant_B,True,False,Free,2024-06-28,3,97,1
PF02898,2024-04-01,2024-04,Paid Ads,Web,25-34,Edo,Student,Variant_B,True,True,Free,2024-07-22,6,182,1
PF02899,2024-02-04,2024-02,Organic Search,iOS,25-34,Lagos,Salaried Employee,Control,True,True,Free,2024-02-06,7,239,1
PF02900,2024-01-11,2024-01,Referral,Android,35-44,Delta,Student,Control,False,True,Free,2024-01-14,8,263,1
PF02901,2024-06-29,2024-06,Referral,Web,45-54,Delta,Salaried Employee,Variant_B,True,False,Free,2024-07-02,3,93,1
PF02902,2024-05-23,2024-05,Referral,Android,35-44,Rivers,Salaried Employee,Control,False,True,Basic,2024-06-08,4,130,1
PF02903,2024-05-18,2024-05,Organic Search,Android,35-44,Lagos,Trader/Business Owner,Control,False,False,Free,2024-05-21,4,135,1
PF02904,2024-02-18,2024-02,Paid Ads,Android,35-44,Abuja,Other,Control,False,False,Free,2024-02-19,7,225,1
PF02905,2024-05-19,2024-05,Social Media,iOS,45-54,Rivers,Freelancer,Control,False,False,Free,2024-05-21,4,134,1
PF02906,2024-03-23,2024-03,App Store,iOS,25-34,Oyo,Salaried Employee,Control,True,True,Basic,2024-08-21,6,191,1
PF02907,2024-04-29,2024-04,Referral,Android,35-44,Rivers,Trader/Business Owner,Control,False,False,Free,2024-05-01,5,154,1
PF02908,2024-06-02,2024-06,Social Media,Android,18-24,Anambra,Trader/Business Owner,Variant_B,True,True,Free,2024-06-03,4,120,1
PF02909,2024-01-18,2024-01,Referral,Android,25-34,Abuja,Trader/Business Owner,Control,True,True,Basic,2024-01-19,8,256,1
PF02910,2024-04-25,2024-04,Referral,iOS,35-44,Oyo,Trader/Business Owner,Control,False,False,Free,2024-04-27,5,158,1
PF02911,2024-03-08,2024-03,Social Media,Android,18-24,Rivers,Salaried Employee,Variant_B,False,False,Basic,2024-03-10,6,206,1
PF02912,2024-04-26,2024-04,Organic Search,Web,45-54,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-06-29,5,157,1
PF02913,2024-06-12,2024-06,Social Media,Web,18-24,Imo,Civil Servant,Control,False,True,Basic,2024-07-15,3,110,1
PF02914,2024-04-07,2024-04,Social Media,iOS,25-34,Edo,Salaried Employee,Variant_B,True,True,Basic,2024-04-08,5,176,1
PF02915,2024-01-05,2024-01,Paid Ads,Web,25-34,Rivers,Trader/Business Owner,Control,True,True,Free,2024-01-07,8,269,1
PF02916,2024-06-07,2024-06,Organic Search,Android,35-44,Lagos,Civil Servant,Variant_B,True,False,Basic,2024-06-08,3,115,1
PF02917,2024-03-23,2024-03,App Store,Android,18-24,Imo,Trader/Business Owner,Control,True,True,Free,2024-03-23,6,191,1
PF02918,2024-06-17,2024-06,Word of Mouth,Web,35-44,Lagos,Trader/Business Owner,Variant_B,False,True,Free,2024-06-20,3,105,1
PF02919,2024-02-18,2024-02,Word of Mouth,Android,25-34,Lagos,Other,Variant_B,False,True,Free,2024-04-16,7,225,1
PF02920,2024-06-23,2024-06,Organic Search,Android,18-24,Rivers,Trader/Business Owner,Control,False,True,Basic,2024-06-26,3,99,1
PF02921,2024-05-21,2024-05,Social Media,Android,35-44,Lagos,Student,Control,False,False,Free,2024-05-22,4,132,1
PF02922,2024-06-05,2024-06,Paid Ads,Android,25-34,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-06-07,3,117,1
PF02923,2024-03-23,2024-03,App Store,Web,55+,Lagos,Civil Servant,Variant_B,True,True,Basic,2024-03-26,6,191,1
PF02924,2024-06-13,2024-06,Organic Search,Web,35-44,Kaduna,Salaried Employee,Variant_B,True,False,Free,2024-06-15,3,109,1
PF02925,2024-01-29,2024-01,Social Media,iOS,25-34,Rivers,Student,Variant_B,True,True,Premium,2024-01-29,8,245,1
PF02926,2024-05-13,2024-05,App Store,Web,25-34,Abuja,Freelancer,Control,True,True,Free,2024-08-19,4,140,1
PF02927,2024-01-18,2024-01,Referral,Android,35-44,Abuja,Trader/Business Owner,Variant_B,True,False,Free,2024-08-29,8,256,1
PF02928,2024-02-03,2024-02,Social Media,iOS,35-44,Lagos,Trader/Business Owner,Variant_B,True,False,Free,2024-02-04,8,240,1
PF02929,2024-01-09,2024-01,Organic Search,Web,18-24,Abuja,Trader/Business Owner,Variant_B,True,False,Free,2024-01-10,8,265,1
PF02930,2024-01-28,2024-01,Organic Search,Android,25-34,Kano,Trader/Business Owner,Control,True,True,Premium,2024-01-31,8,246,1
PF02931,2024-02-19,2024-02,Word of Mouth,Android,18-24,Oyo,Freelancer,Variant_B,True,False,Free,2024-02-19,7,224,1
PF02932,2024-01-09,2024-01,Referral,Android,25-34,Oyo,Salaried Employee,Variant_B,False,False,Basic,2024-09-15,8,265,0
PF02933,2024-06-13,2024-06,Referral,Android,25-34,Anambra,Student,Variant_B,True,True,Free,2024-06-16,3,109,1
PF02934,2024-06-17,2024-06,Organic Search,Web,18-24,Lagos,Civil Servant,Control,True,True,Basic,2024-06-20,3,105,1
PF02935,2024-05-14,2024-05,Social Media,Android,25-34,Edo,Salaried Employee,Control,True,True,Free,2024-05-16,4,139,1
PF02936,2024-01-13,2024-01,Organic Search,Web,25-34,Rivers,Trader/Business Owner,Control,True,True,Basic,2024-01-15,8,261,1
PF02937,2024-02-26,2024-02,Social Media,Android,25-34,Oyo,Civil Servant,Control,False,True,Free,2024-02-26,7,217,1
PF02938,2024-01-04,2024-01,Social Media,Web,18-24,Rivers,Salaried Employee,Control,False,True,Free,2024-01-05,9,270,1
PF02939,2024-06-16,2024-06,Paid Ads,Web,55+,Abuja,Other,Control,True,True,Basic,2024-06-19,3,106,1
PF02940,2024-01-21,2024-01,Paid Ads,Android,25-34,Kaduna,Student,Control,False,False,Free,2024-01-24,8,253,1
PF02941,2024-06-12,2024-06,Referral,Android,35-44,Imo,Student,Control,True,True,Free,2024-06-30,3,110,1
PF02942,2024-04-02,2024-04,Social Media,iOS,35-44,Abuja,Student,Variant_B,False,True,Basic,2024-04-05,6,181,1
PF02943,2024-04-04,2024-04,Referral,iOS,35-44,Lagos,Student,Control,False,False,Free,2024-04-04,5,179,1
PF02944,2024-06-06,2024-06,Referral,Web,25-34,Imo,Trader/Business Owner,Variant_B,False,True,Free,2024-08-06,3,116,1
PF02945,2024-05-15,2024-05,Social Media,Web,55+,Abuja,Salaried Employee,Variant_B,False,False,Premium,2024-05-15,4,138,1
PF02946,2024-01-19,2024-01,Social Media,Android,35-44,Delta,Salaried Employee,Control,False,True,Free,2024-01-21,8,255,1
PF02947,2024-01-20,2024-01,Referral,Android,25-34,Anambra,Freelancer,Control,True,True,Basic,2024-02-06,8,254,1
PF02948,2024-05-12,2024-05,Organic Search,iOS,35-44,Lagos,Student,Control,False,False,Free,2024-05-12,4,141,1
PF02949,2024-01-26,2024-01,Social Media,iOS,18-24,Kaduna,Other,Variant_B,True,False,Free,2024-07-22,8,248,1
PF02950,2024-02-29,2024-02,Social Media,Web,25-34,Delta,Salaried Employee,Variant_B,True,False,Free,2024-03-03,7,214,1
PF02951,2024-02-18,2024-02,Social Media,Android,35-44,Abuja,Salaried Employee,Variant_B,False,True,Free,2024-04-06,7,225,1
PF02952,2024-05-14,2024-05,Social Media,Android,18-24,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-05-15,4,139,1
PF02953,2024-05-25,2024-05,Organic Search,Android,35-44,Delta,Trader/Business Owner,Variant_B,True,False,Basic,2024-05-26,4,128,1
PF02954,2024-05-22,2024-05,Referral,iOS,35-44,Lagos,Trader/Business Owner,Control,False,True,Basic,2024-05-25,4,131,1
PF02955,2024-01-28,2024-01,Social Media,Web,18-24,Abuja,Trader/Business Owner,Variant_B,True,False,Basic,2024-01-30,8,246,1
PF02956,2024-06-21,2024-06,Referral,Android,45-54,Abuja,Salaried Employee,Variant_B,True,True,Basic,2024-09-11,3,101,0
PF02957,2024-06-28,2024-06,Paid Ads,Web,35-44,Imo,Other,Variant_B,True,True,Premium,2024-07-01,3,94,1
PF02958,2024-01-27,2024-01,App Store,Android,18-24,Edo,Trader/Business Owner,Control,False,False,Free,2024-01-28,8,247,1
PF02959,2024-02-16,2024-02,Paid Ads,Android,18-24,Lagos,Salaried Employee,Variant_B,True,True,Premium,2024-02-19,7,227,1
PF02960,2024-05-09,2024-05,Paid Ads,Web,35-44,Oyo,Other,Control,False,False,Free,2024-05-11,4,144,1
PF02961,2024-06-17,2024-06,App Store,iOS,18-24,Lagos,Trader/Business Owner,Variant_B,True,False,Basic,2024-06-18,3,105,1
PF02962,2024-05-16,2024-05,Social Media,Web,25-34,Anambra,Student,Variant_B,True,True,Basic,2024-05-19,4,137,1
PF02963,2024-03-31,2024-03,Referral,iOS,18-24,Imo,Salaried Employee,Control,False,False,Free,2024-04-02,6,183,1
PF02964,2024-05-20,2024-05,Referral,Android,25-34,Kaduna,Trader/Business Owner,Variant_B,True,False,Free,2024-05-22,4,133,1
PF02965,2024-04-05,2024-04,App Store,iOS,35-44,Kaduna,Other,Control,True,True,Free,2024-04-08,5,178,1
PF02966,2024-06-11,2024-06,Referral,Android,35-44,Lagos,Civil Servant,Control,True,True,Free,2024-09-10,3,111,0
PF02967,2024-03-23,2024-03,Paid Ads,Android,25-34,Abuja,Salaried Employee,Control,True,True,Basic,2024-03-24,6,191,1
PF02968,2024-05-24,2024-05,Referral,iOS,35-44,Abuja,Freelancer,Variant_B,True,True,Basic,2024-07-16,4,129,1
PF02969,2024-02-24,2024-02,Organic Search,Android,45-54,Oyo,Trader/Business Owner,Variant_B,True,False,Free,2024-04-12,7,219,1
PF02970,2024-05-20,2024-05,Organic Search,iOS,25-34,Lagos,Trader/Business Owner,Variant_B,True,True,Free,2024-06-22,4,133,1
PF02971,2024-03-06,2024-03,App Store,Android,18-24,Kano,Salaried Employee,Control,True,True,Free,2024-03-08,6,208,1
PF02972,2024-04-25,2024-04,App Store,Web,35-44,Imo,Other,Variant_B,False,False,Free,2024-04-28,5,158,1
PF02973,2024-04-11,2024-04,Word of Mouth,Web,25-34,Abuja,Civil Servant,Variant_B,False,True,Basic,2024-04-30,5,172,1
PF02974,2024-01-09,2024-01,Paid Ads,Web,35-44,Abuja,Salaried Employee,Control,True,False,Free,2024-08-07,8,265,1
PF02975,2024-06-01,2024-06,Organic Search,Web,25-34,Kano,Trader/Business Owner,Control,True,True,Free,2024-06-01,4,121,1
PF02976,2024-05-12,2024-05,Social Media,iOS,25-34,Lagos,Salaried Employee,Control,True,True,Basic,2024-05-13,4,141,1
PF02977,2024-03-18,2024-03,Social Media,iOS,25-34,Lagos,Student,Variant_B,False,False,Free,2024-03-18,6,196,1
PF02978,2024-03-17,2024-03,App Store,Android,35-44,Kaduna,Civil Servant,Variant_B,True,False,Free,2024-03-18,6,197,1
PF02979,2024-02-24,2024-02,Referral,Android,45-54,Lagos,Freelancer,Variant_B,True,False,Basic,2024-02-26,7,219,1
PF02980,2024-01-06,2024-01,Social Media,Android,18-24,Edo,Trader/Business Owner,Variant_B,True,True,Free,2024-01-08,8,268,1
PF02981,2024-05-21,2024-05,App Store,iOS,35-44,Lagos,Salaried Employee,Control,True,True,Basic,2024-05-22,4,132,1
PF02982,2024-01-25,2024-01,App Store,Android,25-34,Delta,Trader/Business Owner,Variant_B,True,True,Free,2024-03-02,8,249,1
PF02983,2024-04-27,2024-04,Paid Ads,iOS,45-54,Abuja,Trader/Business Owner,Control,False,True,Free,2024-04-29,5,156,1
PF02984,2024-02-09,2024-02,Referral,iOS,45-54,Lagos,Other,Control,False,False,Free,2024-09-01,7,234,0
PF02985,2024-03-08,2024-03,Social Media,Android,25-34,Kano,Salaried Employee,Control,True,True,Basic,2024-04-11,6,206,1
PF02986,2024-05-29,2024-05,Referral,Android,45-54,Lagos,Salaried Employee,Control,True,True,Free,2024-06-06,4,124,1
PF02987,2024-02-29,2024-02,Referral,Android,45-54,Oyo,Salaried Employee,Variant_B,True,True,Free,2024-03-02,7,214,1
PF02988,2024-03-17,2024-03,Organic Search,iOS,35-44,Lagos,Freelancer,Control,True,False,Basic,2024-03-17,6,197,1
PF02989,2024-05-26,2024-05,Organic Search,iOS,45-54,Abuja,Trader/Business Owner,Control,False,True,Free,2024-06-11,4,127,1
PF02990,2024-05-25,2024-05,App Store,Android,35-44,Kaduna,Trader/Business Owner,Control,False,True,Free,2024-05-26,4,128,1
PF02991,2024-01-20,2024-01,Referral,iOS,45-54,Lagos,Salaried Employee,Variant_B,True,True,Basic,2024-09-20,8,254,0
PF02992,2024-03-24,2024-03,Word of Mouth,Android,55+,Rivers,Salaried Employee,Variant_B,True,True,Free,2024-08-23,6,190,1
PF02993,2024-05-03,2024-05,Word of Mouth,iOS,35-44,Lagos,Trader/Business Owner,Control,True,True,Premium,2024-09-02,5,150,0
PF02994,2024-05-04,2024-05,Word of Mouth,Android,35-44,Abuja,Student,Control,True,False,Free,2024-05-04,4,149,1
PF02995,2024-06-01,2024-06,Word of Mouth,Android,18-24,Edo,Trader/Business Owner,Control,True,True,Basic,2024-06-03,4,121,1
PF02996,2024-01-10,2024-01,Paid Ads,Android,25-34,Lagos,Trader/Business Owner,Variant_B,True,True,Basic,2024-09-20,8,264,0
PF02997,2024-05-27,2024-05,Word of Mouth,Web,35-44,Oyo,Freelancer,Variant_B,True,True,Free,2024-05-30,4,126,1
PF02998,2024-01-21,2024-01,Referral,iOS,45-54,Lagos,Freelancer,Variant_B,True,True,Free,2024-02-24,8,253,1
PF02999,2024-01-15,2024-01,Organic Search,Web,35-44,Kaduna,Salaried Employee,Control,True,True,Basic,2024-08-22,8,259,1
PF03000,2024-03-26,2024-03,Word of Mouth,Web,25-34,Lagos,Salaried Employee,Control,False,False,Free,2024-03-28,6,188,1
PF03001,2024-04-21,2024-04,App Store,Web,25-34,Lagos,Salaried Employee,Variant_B,True,True,Basic,2024-04-24,5,162,1
PF03002,2024-01-31,2024-01,Referral,Web,25-34,Abuja,Trader/Business Owner,Variant_B,True,False,Free,2024-09-24,8,243,0
PF03003,2024-02-28,2024-02,App Store,Web,35-44,Kano,Student,Control,False,False,Free,2024-02-28,7,215,1
PF03004,2024-06-11,2024-06,App Store,Android,25-34,Lagos,Student,Variant_B,True,False,Free,2024-06-14,3,111,1
PF03005,2024-01-14,2024-01,Word of Mouth,Android,18-24,Delta,Trader/Business Owner,Variant_B,True,False,Free,2024-09-06,8,260,0
PF03006,2024-05-14,2024-05,App Store,Android,25-34,Kaduna,Freelancer,Variant_B,True,True,Free,2024-05-14,4,139,1
PF03007,2024-03-22,2024-03,Referral,iOS,25-34,Oyo,Other,Control,True,True,Free,2024-07-16,6,192,1
PF03008,2024-05-24,2024-05,Social Media,iOS,35-44,Rivers,Civil Servant,Variant_B,True,True,Basic,2024-06-03,4,129,1
PF03009,2024-03-24,2024-03,Paid Ads,iOS,25-34,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-03-25,6,190,1
PF03010,2024-02-09,2024-02,Organic Search,iOS,25-34,Imo,Student,Control,True,False,Free,2024-02-09,7,234,1
PF03011,2024-06-21,2024-06,Paid Ads,Android,35-44,Kano,Civil Servant,Variant_B,False,False,Free,2024-06-24,3,101,1
PF03012,2024-04-24,2024-04,Organic Search,Android,45-54,Delta,Trader/Business Owner,Variant_B,True,False,Free,2024-04-24,5,159,1
PF03013,2024-02-26,2024-02,Organic Search,Android,35-44,Oyo,Salaried Employee,Variant_B,False,True,Free,2024-07-12,7,217,1
PF03014,2024-03-15,2024-03,Social Media,iOS,35-44,Abuja,Trader/Business Owner,Control,False,True,Free,2024-03-18,6,199,1
PF03015,2024-02-07,2024-02,Social Media,iOS,25-34,Lagos,Trader/Business Owner,Control,True,True,Premium,2024-08-02,7,236,1
PF03016,2024-03-27,2024-03,Paid Ads,Android,18-24,Lagos,Student,Control,False,False,Free,2024-07-31,6,187,1
PF03017,2024-05-01,2024-05,Social Media,Web,35-44,Edo,Salaried Employee,Control,True,True,Free,2024-05-01,5,152,1
PF03018,2024-05-20,2024-05,Organic Search,Android,18-24,Delta,Other,Control,False,False,Free,2024-09-09,4,133,0
