tx_id,user_id,tx_date,tx_month,tx_type,amount,status,device,channel,state
TX0003964,PF01466,2024-04-22,2024-04,Transfer,4420.0,Success,Android,Social Media,Rivers
TX0003965,PF01466,2024-04-07,2024-04,Transfer,71210.0,Success,Android,Social Media,Rivers
TX0003966,PF01471,2024-05-15,2024-05,Airtime,100.0,Success,Android,Social Media,Lagos
TX0003967,PF01471,2024-05-06,2024-05,Data Bundle,1870.0,Success,Android,Social Media,Lagos
TX0003968,PF01471,2024-05-01,2024-05,Transfer,89090.0,Success,Android,Social Media,Lagos
TX0003969,PF01471,2024-05-18,2024-05,Transfer,5370.0,Success,Android,Social Media,Lagos
TX0003970,PF01471,2024-05-23,2024-05,Investment,47100.0,Success,Android,Social Media,Lagos
TX0003971,PF01471,2024-05-12,2024-05,Transfer,11610.0,Success,Android,Social Media,Lagos
TX0003972,PF01471,2024-05-08,2024-05,Investment,8870.0,Success,Android,Social Media,Lagos
TX0003973,PF01477,2024-04-18,2024-04,Savings,11880.0,Success,Web,Referral,Abuja
TX0003974,PF01477,2024-04-13,2024-04,Transfer,41090.0,Success,Web,Referral,Abuja
TX0003975,PF01477,2024-04-19,2024-04,Bill Payment,6410.0,Success,Web,Referral,Abuja
TX0003976,PF01477,2024-04-05,2024-04,Investment,55570.0,Success,Web,Referral,Abuja
TX0003977,PF01477,2024-04-14,2024-04,Transfer,72280.0,Success,Web,Referral,Abuja
TX0003978,PF01477,2024-04-14,2024-04,Airtime,1150.0,Success,Web,Referral,Abuja
TX0003979,PF01479,2024-02-02,2024-02,Transfer,34950.0,Success,iOS,Word of Mouth,Lagos
TX0003980,PF01479,2024-02-03,2024-02,Transfer,51400.0,Success,iOS,Word of Mouth,Lagos
TX0003981,PF01479,2024-02-28,2024-02,Card Payment,13200.0,Success,iOS,Word of Mouth,Lagos
TX0003982,PF01479,2024-02-20,2024-02,Data Bundle,1820.0,Success,iOS,Word of Mouth,Lagos
TX0003983,PF01479,2024-02-18,2024-02,Bill Payment,9710.0,Success,iOS,Word of Mouth,Lagos
TX0003984,PF01479,2024-03-21,2024-03,Investment,40790.0,Success,iOS,Word of Mouth,Lagos
TX0003985,PF01479,2024-03-12,2024-03,Bill Payment,12870.0,Success,iOS,Word of Mouth,Lagos
TX0003986,PF01479,2024-03-05,2024-03,Savings,24290.0,Success,iOS,Word of Mouth,Lagos
TX0003987,PF01479,2024-03-19,2024-03,Transfer,30850.0,Success,iOS,Word of Mouth,Lagos
TX0003988,PF01479,2024-03-23,2024-03,Data Bundle,1660.0,Success,iOS,Word of Mouth,Lagos
TX0003989,PF01479,2024-03-13,2024-03,Data Bundle,1740.0,Success,iOS,Word of Mouth,Lagos
TX0003990,PF01479,2024-03-08,2024-03,Savings,14010.0,Success,iOS,Word of Mouth,Lagos
TX0003991,PF01479,2024-04-10,2024-04,Bill Payment,14630.0,Success,iOS,Word of Mouth,Lagos
TX0003992,PF01479,2024-04-06,2024-04,Airtime,1290.0,Success,iOS,Word of Mouth,Lagos
TX0003993,PF01479,2024-04-01,2024-04,Transfer,49900.0,Success,iOS,Word of Mouth,Lagos
TX0003994,PF01479,2024-04-22,2024-04,Transfer,342600.0,Success,iOS,Word of Mouth,Lagos
TX0003995,PF01479,2024-04-14,2024-04,Investment,25560.0,Success,iOS,Word of Mouth,Lagos
TX0003996,PF01479,2024-04-23,2024-04,Transfer,26730.0,Success,iOS,Word of Mouth,Lagos
TX0003997,PF01479,2024-03-31,2024-03,Transfer,13260.0,Success,iOS,Word of Mouth,Lagos
TX0003998,PF01479,2024-04-05,2024-04,Bill Payment,19500.0,Success,iOS,Word of Mouth,Lagos
TX0003999,PF01479,2024-04-11,2024-04,Transfer,50.0,Success,iOS,Word of Mouth,Lagos
TX0004000,PF01485,2024-05-11,2024-05,Airtime,850.0,Success,Android,Paid Ads,Oyo
TX0004001,PF01485,2024-05-03,2024-05,Transfer,89680.0,Success,Android,Paid Ads,Oyo
TX0004002,PF01485,2024-05-05,2024-05,Transfer,50.0,Success,Android,Paid Ads,Oyo
TX0004003,PF01485,2024-05-16,2024-05,Bill Payment,15690.0,Success,Android,Paid Ads,Oyo
TX0004004,PF01485,2024-05-05,2024-05,Airtime,830.0,Success,Android,Paid Ads,Oyo
TX0004005,PF01485,2024-05-14,2024-05,Bill Payment,11030.0,Success,Android,Paid Ads,Oyo
TX0004006,PF01486,2024-06-12,2024-06,Airtime,310.0,Success,Android,Organic Search,Kano
TX0004007,PF01486,2024-06-20,2024-06,Bill Payment,17420.0,Success,Android,Organic Search,Kano
TX0004008,PF01486,2024-06-05,2024-06,Transfer,52900.0,Pending,Android,Organic Search,Kano
TX0004009,PF01486,2024-06-12,2024-06,Investment,54450.0,Success,Android,Organic Search,Kano
TX0004010,PF01486,2024-06-08,2024-06,Transfer,46030.0,Success,Android,Organic Search,Kano
TX0004011,PF01487,2024-07-06,2024-07,Transfer,11230.0,Success,Android,App Store,Lagos
TX0004012,PF01487,2024-07-01,2024-07,Data Bundle,2860.0,Success,Android,App Store,Lagos
TX0004013,PF01487,2024-07-26,2024-07,Airtime,610.0,Success,Android,App Store,Lagos
TX0004014,PF01487,2024-07-09,2024-07,Transfer,28350.0,Success,Android,App Store,Lagos
TX0004015,PF01491,2024-02-19,2024-02,Card Payment,7580.0,Success,iOS,Organic Search,Anambra
TX0004016,PF01491,2024-02-09,2024-02,Data Bundle,2660.0,Success,iOS,Organic Search,Anambra
TX0004017,PF01491,2024-02-16,2024-02,Bill Payment,7500.0,Success,iOS,Organic Search,Anambra
TX0004018,PF01491,2024-02-19,2024-02,Transfer,14750.0,Success,iOS,Organic Search,Anambra
TX0004019,PF01491,2024-02-27,2024-02,Transfer,40450.0,Failed,iOS,Organic Search,Anambra
TX0004020,PF01491,2024-02-17,2024-02,Transfer,17280.0,Success,iOS,Organic Search,Anambra
TX0004021,PF01491,2024-08-24,2024-08,Savings,27070.0,Success,iOS,Organic Search,Anambra
TX0004022,PF01491,2024-08-16,2024-08,Bill Payment,12580.0,Success,iOS,Organic Search,Anambra
TX0004023,PF01491,2024-08-22,2024-08,Card Payment,2770.0,Success,iOS,Organic Search,Anambra
TX0004024,PF01491,2024-08-08,2024-08,Airtime,1260.0,Success,iOS,Organic Search,Anambra
TX0004025,PF01491,2024-08-17,2024-08,Investment,32770.0,Success,iOS,Organic Search,Anambra
TX0004026,PF01491,2024-08-10,2024-08,Investment,31650.0,Success,iOS,Organic Search,Anambra
TX0004027,PF01498,2024-07-10,2024-07,Investment,28110.0,Success,Android,App Store,Oyo
TX0004028,PF01498,2024-07-08,2024-07,Data Bundle,1040.0,Success,Android,App Store,Oyo
TX0004029,PF01498,2024-07-12,2024-07,Card Payment,12130.0,Success,Android,App Store,Oyo
TX0004030,PF01498,2024-07-20,2024-07,Airtime,590.0,Success,Android,App Store,Oyo
TX0004031,PF01498,2024-07-12,2024-07,Investment,18450.0,Success,Android,App Store,Oyo
TX0004032,PF01498,2024-07-06,2024-07,Transfer,25020.0,Success,Android,App Store,Oyo
TX0004033,PF01498,2024-07-08,2024-07,Airtime,320.0,Success,Android,App Store,Oyo
TX0004034,PF01499,2024-04-10,2024-04,Transfer,55140.0,Success,Android,Word of Mouth,Kano
TX0004035,PF01499,2024-04-24,2024-04,Transfer,20180.0,Success,Android,Word of Mouth,Kano
TX0004036,PF01499,2024-04-08,2024-04,Data Bundle,2740.0,Success,Android,Word of Mouth,Kano
TX0004037,PF01499,2024-04-27,2024-04,Transfer,60640.0,Success,Android,Word of Mouth,Kano
TX0004038,PF01499,2024-04-28,2024-04,Transfer,16970.0,Success,Android,Word of Mouth,Kano
TX0004039,PF01499,2024-04-09,2024-04,Transfer,63520.0,Success,Android,Word of Mouth,Kano
TX0004040,PF01499,2024-04-23,2024-04,Savings,31530.0,Success,Android,Word of Mouth,Kano
TX0004041,PF01499,2024-04-07,2024-04,Bill Payment,5420.0,Success,Android,Word of Mouth,Kano
TX0004042,PF01499,2024-04-09,2024-04,Airtime,1240.0,Success,Android,Word of Mouth,Kano
TX0004043,PF01499,2024-04-22,2024-04,Airtime,1000.0,Success,Android,Word of Mouth,Kano
TX0004044,PF01499,2024-04-08,2024-04,Transfer,51930.0,Success,Android,Word of Mouth,Kano
TX0004045,PF01499,2024-04-25,2024-04,Transfer,34050.0,Success,Android,Word of Mouth,Kano
TX0004046,PF01499,2024-04-02,2024-04,Investment,53590.0,Success,Android,Word of Mouth,Kano
TX0004047,PF01499,2024-08-23,2024-08,Transfer,18420.0,Success,Android,Word of Mouth,Kano
TX0004048,PF01499,2024-08-26,2024-08,Bill Payment,13870.0,Success,Android,Word of Mouth,Kano
TX0004049,PF01499,2024-08-07,2024-08,Savings,14530.0,Failed,Android,Word of Mouth,Kano
TX0004050,PF01499,2024-08-17,2024-08,Bill Payment,22960.0,Success,Android,Word of Mouth,Kano
TX0004051,PF01499,2024-08-01,2024-08,Bill Payment,23200.0,Success,Android,Word of Mouth,Kano
TX0004052,PF01499,2024-08-10,2024-08,Investment,58660.0,Success,Android,Word of Mouth,Kano
TX0004053,PF01499,2024-08-16,2024-08,Transfer,50.0,Success,Android,Word of Mouth,Kano
TX0004054,PF01499,2024-08-17,2024-08,Card Payment,6400.0,Success,Android,Word of Mouth,Kano
TX0004055,PF01499,2024-08-16,2024-08,Bill Payment,21230.0,Success,Android,Word of Mouth,Kano
TX0004056,PF01499,2024-08-05,2024-08,Transfer,51820.0,Success,Android,Word of Mouth,Kano
TX0004057,PF01499,2024-08-22,2024-08,Bill Payment,16400.0,Success,Android,Word of Mouth,Kano
TX0004058,PF01499,2024-08-17,2024-08,Savings,26430.0,Success,Android,Word of Mouth,Kano
TX0004059,PF01499,2024-08-05,2024-08,Bill Payment,19270.0,Success,Android,Word of Mouth,Kano
TX0004060,PF01499,2024-09-23,2024-09,Transfer,34480.0,Success,Android,Word of Mouth,Kano
TX0004061,PF01499,2024-09-19,2024-09,Airtime,950.0,Success,Android,Word of Mouth,Kano
TX0004062,PF01499,2024-09-24,2024-09,Transfer,12390.0,Success,Android,Word of Mouth,Kano
TX0004063,PF01499,2024-09-05,2024-09,Bill Payment,13350.0,Success,Android,Word of Mouth,Kano
TX0004064,PF01499,2024-09-05,2024-09,Bill Payment,8050.0,Success,Android,Word of Mouth,Kano
TX0004065,PF01499,2024-09-15,2024-09,Airtime,1330.0,Success,Android,Word of Mouth,Kano
TX0004066,PF01499,2024-09-11,2024-09,Data Bundle,2100.0,Success,Android,Word of Mouth,Kano
TX0004067,PF01499,2024-09-06,2024-09,Airtime,860.0,Success,Android,Word of Mouth,Kano
TX0004068,PF01499,2024-09-04,2024-09,Savings,19440.0,Success,Android,Word of Mouth,Kano
TX0004069,PF01499,2024-09-15,2024-09,Card Payment,12600.0,Success,Android,Word of Mouth,Kano
TX0004070,PF01499,2024-09-25,2024-09,Transfer,80920.0,Success,Android,Word of Mouth,Kano
TX0004071,PF01500,2024-07-07,2024-07,Investment,20480.0,Success,Android,Organic Search,Lagos
TX0004072,PF01500,2024-07-27,2024-07,Transfer,64110.0,Success,Android,Organic Search,Lagos
TX0004073,PF01500,2024-07-12,2024-07,Transfer,48630.0,Success,Android,Organic Search,Lagos
TX0004074,PF01500,2024-07-07,2024-07,Airtime,780.0,Success,Android,Organic Search,Lagos
TX0004075,PF01500,2024-06-29,2024-06,Savings,14970.0,Success,Android,Organic Search,Lagos
TX0004076,PF01500,2024-07-15,2024-07,Transfer,30890.0,Success,Android,Organic Search,Lagos
TX0004077,PF01501,2024-02-24,2024-02,Investment,36650.0,Success,Web,App Store,Oyo
TX0004078,PF01501,2024-02-21,2024-02,Bill Payment,3680.0,Success,Web,App Store,Oyo
TX0004079,PF01501,2024-02-26,2024-02,Airtime,410.0,Success,Web,App Store,Oyo
TX0004080,PF01501,2024-02-21,2024-02,Bill Payment,50.0,Success,Web,App Store,Oyo
TX0004081,PF01501,2024-03-23,2024-03,Investment,53230.0,Success,Web,App Store,Oyo
TX0004082,PF01502,2024-07-16,2024-07,Investment,27130.0,Success,Android,Organic Search,Lagos
TX0004083,PF01502,2024-07-04,2024-07,Bill Payment,5970.0,Success,Android,Organic Search,Lagos
TX0004084,PF01502,2024-07-03,2024-07,Airtime,660.0,Success,Android,Organic Search,Lagos
TX0004085,PF01502,2024-07-06,2024-07,Bill Payment,8260.0,Success,Android,Organic Search,Lagos
TX0004086,PF01502,2024-06-30,2024-06,Bill Payment,17140.0,Success,Android,Organic Search,Lagos
TX0004087,PF01502,2024-07-17,2024-07,Investment,17800.0,Success,Android,Organic Search,Lagos
TX0004088,PF01502,2024-07-09,2024-07,Investment,30330.0,Success,Android,Organic Search,Lagos
TX0004089,PF01508,2024-05-16,2024-05,Savings,10170.0,Success,Android,Organic Search,Edo
TX0004090,PF01508,2024-05-13,2024-05,Transfer,27730.0,Success,Android,Organic Search,Edo
TX0004091,PF01509,2024-05-04,2024-05,Card Payment,7340.0,Success,iOS,Social Media,Lagos
TX0004092,PF01509,2024-05-19,2024-05,Savings,26840.0,Success,iOS,Social Media,Lagos
TX0004093,PF01509,2024-05-23,2024-05,Airtime,840.0,Success,iOS,Social Media,Lagos
TX0004094,PF01509,2024-05-15,2024-05,Airtime,480.0,Success,iOS,Social Media,Lagos
TX0004095,PF01509,2024-05-23,2024-05,Bill Payment,470.0,Success,iOS,Social Media,Lagos
TX0004096,PF01509,2024-05-06,2024-05,Savings,139900.0,Success,iOS,Social Media,Lagos
TX0004097,PF01509,2024-05-21,2024-05,Bill Payment,11030.0,Success,iOS,Social Media,Lagos
TX0004098,PF01509,2024-05-26,2024-05,Transfer,25250.0,Success,iOS,Social Media,Lagos
TX0004099,PF01509,2024-05-17,2024-05,Savings,11690.0,Success,iOS,Social Media,Lagos
TX0004100,PF01509,2024-06-19,2024-06,Transfer,50.0,Success,iOS,Social Media,Lagos
TX0004101,PF01509,2024-06-23,2024-06,Data Bundle,2740.0,Success,iOS,Social Media,Lagos
TX0004102,PF01509,2024-06-27,2024-06,Savings,14100.0,Success,iOS,Social Media,Lagos
TX0004103,PF01509,2024-06-15,2024-06,Transfer,50.0,Success,iOS,Social Media,Lagos
TX0004104,PF01509,2024-06-17,2024-06,Data Bundle,3160.0,Success,iOS,Social Media,Lagos
TX0004105,PF01509,2024-06-26,2024-06,Airtime,890.0,Success,iOS,Social Media,Lagos
TX0004106,PF01509,2024-06-07,2024-06,Savings,13830.0,Success,iOS,Social Media,Lagos
TX0004107,PF01509,2024-06-02,2024-06,Bill Payment,9620.0,Success,iOS,Social Media,Lagos
TX0004108,PF01509,2024-06-06,2024-06,Transfer,40020.0,Success,iOS,Social Media,Lagos
TX0004109,PF01514,2024-02-05,2024-02,Bill Payment,50.0,Success,Web,Organic Search,Lagos
TX0004110,PF01514,2024-02-03,2024-02,Airtime,1650.0,Success,Web,Organic Search,Lagos
TX0004111,PF01514,2024-01-31,2024-01,Airtime,1310.0,Success,Web,Organic Search,Lagos
TX0004112,PF01514,2024-02-28,2024-02,Transfer,51620.0,Success,Web,Organic Search,Lagos
TX0004113,PF01514,2024-02-24,2024-02,Data Bundle,3200.0,Success,Web,Organic Search,Lagos
TX0004114,PF01514,2024-02-18,2024-02,Data Bundle,3890.0,Success,Web,Organic Search,Lagos
TX0004115,PF01514,2024-02-14,2024-02,Transfer,40140.0,Success,Web,Organic Search,Lagos
TX0004116,PF01514,2024-02-04,2024-02,Transfer,23450.0,Success,Web,Organic Search,Lagos
TX0004117,PF01514,2024-02-01,2024-02,Bill Payment,10310.0,Success,Web,Organic Search,Lagos
TX0004118,PF01514,2024-02-22,2024-02,Airtime,1400.0,Success,Web,Organic Search,Lagos
TX0004119,PF01514,2024-02-05,2024-02,Bill Payment,8310.0,Success,Web,Organic Search,Lagos
TX0004120,PF01523,2024-04-03,2024-04,Investment,295700.0,Success,iOS,Organic Search,Edo
TX0004121,PF01523,2024-04-24,2024-04,Savings,3540.0,Success,iOS,Organic Search,Edo
TX0004122,PF01523,2024-04-01,2024-04,Transfer,50.0,Success,iOS,Organic Search,Edo
TX0004123,PF01523,2024-04-15,2024-04,Transfer,7210.0,Success,iOS,Organic Search,Edo
TX0004124,PF01523,2024-04-10,2024-04,Transfer,64230.0,Success,iOS,Organic Search,Edo
TX0004125,PF01523,2024-04-09,2024-04,Transfer,55200.0,Success,iOS,Organic Search,Edo
TX0004126,PF01523,2024-04-28,2024-04,Transfer,11410.0,Success,iOS,Organic Search,Edo
TX0004127,PF01523,2024-04-27,2024-04,Bill Payment,10280.0,Success,iOS,Organic Search,Edo
TX0004128,PF01523,2024-04-16,2024-04,Card Payment,18990.0,Success,iOS,Organic Search,Edo
TX0004129,PF01525,2024-04-11,2024-04,Savings,15680.0,Success,Android,Word of Mouth,Lagos
TX0004130,PF01533,2024-03-07,2024-03,Transfer,50.0,Success,Android,Social Media,Abuja
TX0004131,PF01533,2024-03-10,2024-03,Transfer,18510.0,Success,Android,Social Media,Abuja
TX0004132,PF01533,2024-03-21,2024-03,Card Payment,11950.0,Success,Android,Social Media,Abuja
TX0004133,PF01533,2024-03-23,2024-03,Card Payment,11630.0,Success,Android,Social Media,Abuja
TX0004134,PF01533,2024-03-26,2024-03,Airtime,250.0,Success,Android,Social Media,Abuja
TX0004135,PF01533,2024-03-14,2024-03,Investment,19700.0,Success,Android,Social Media,Abuja
TX0004136,PF01533,2024-04-11,2024-04,Transfer,48140.0,Success,Android,Social Media,Abuja
TX0004137,PF01533,2024-04-10,2024-04,Transfer,52960.0,Success,Android,Social Media,Abuja
TX0004138,PF01533,2024-04-15,2024-04,Transfer,50.0,Failed,Android,Social Media,Abuja
TX0004139,PF01533,2024-04-25,2024-04,Bill Payment,7780.0,Success,Android,Social Media,Abuja
TX0004140,PF01533,2024-04-18,2024-04,Bill Payment,11480.0,Success,Android,Social Media,Abuja
TX0004141,PF01534,2024-09-01,2024-09,Bill Payment,8050.0,Success,Android,Paid Ads,Anambra
TX0004142,PF01534,2024-09-24,2024-09,Transfer,30540.0,Success,Android,Paid Ads,Anambra
TX0004143,PF01534,2024-09-21,2024-09,Savings,7690.0,Success,Android,Paid Ads,Anambra
TX0004144,PF01534,2024-09-01,2024-09,Bill Payment,19430.0,Success,Android,Paid Ads,Anambra
TX0004145,PF01534,2024-08-29,2024-08,Bill Payment,8380.0,Success,Android,Paid Ads,Anambra
TX0004146,PF01534,2024-09-04,2024-09,Transfer,31780.0,Success,Android,Paid Ads,Anambra
TX0004147,PF01534,2024-08-28,2024-08,Transfer,98440.0,Success,Android,Paid Ads,Anambra
TX0004148,PF01534,2024-08-29,2024-08,Bill Payment,3720.0,Success,Android,Paid Ads,Anambra
TX0004149,PF01534,2024-09-06,2024-09,Bill Payment,13060.0,Success,Android,Paid Ads,Anambra
TX0004150,PF01534,2024-09-05,2024-09,Transfer,50.0,Success,Android,Paid Ads,Anambra
TX0004151,PF01534,2024-09-15,2024-09,Bill Payment,10690.0,Success,Android,Paid Ads,Anambra
TX0004152,PF01539,2024-07-12,2024-07,Transfer,10390.0,Success,Android,Referral,Rivers
TX0004153,PF01539,2024-07-26,2024-07,Transfer,50.0,Success,Android,Referral,Rivers
TX0004154,PF01539,2024-07-08,2024-07,Savings,50.0,Success,Android,Referral,Rivers
TX0004155,PF01539,2024-08-10,2024-08,Transfer,8500.0,Success,Android,Referral,Rivers
TX0004156,PF01539,2024-07-31,2024-07,Airtime,50.0,Success,Android,Referral,Rivers
TX0004157,PF01539,2024-08-02,2024-08,Transfer,7570.0,Success,Android,Referral,Rivers
TX0004158,PF01539,2024-08-21,2024-08,Savings,19720.0,Success,Android,Referral,Rivers
TX0004159,PF01539,2024-08-17,2024-08,Airtime,320.0,Success,Android,Referral,Rivers
TX0004160,PF01539,2024-08-05,2024-08,Bill Payment,8460.0,Success,Android,Referral,Rivers
TX0004161,PF01539,2024-08-16,2024-08,Bill Payment,10580.0,Failed,Android,Referral,Rivers
TX0004162,PF01539,2024-07-30,2024-07,Transfer,2350.0,Success,Android,Referral,Rivers
TX0004163,PF01539,2024-09-23,2024-09,Transfer,36570.0,Success,Android,Referral,Rivers
TX0004164,PF01539,2024-08-28,2024-08,Bill Payment,11210.0,Success,Android,Referral,Rivers
TX0004165,PF01539,2024-09-01,2024-09,Savings,16900.0,Success,Android,Referral,Rivers
TX0004166,PF01539,2024-09-25,2024-09,Bill Payment,11260.0,Success,Android,Referral,Rivers
TX0004167,PF01539,2024-09-20,2024-09,Transfer,50.0,Success,Android,Referral,Rivers
TX0004168,PF01539,2024-09-24,2024-09,Bill Payment,17010.0,Success,Android,Referral,Rivers
TX0004169,PF01539,2024-09-08,2024-09,Data Bundle,250.0,Failed,Android,Referral,Rivers
TX0004170,PF01544,2024-05-03,2024-05,Bill Payment,17520.0,Success,Android,Organic Search,Lagos
TX0004171,PF01544,2024-05-04,2024-05,Transfer,21040.0,Pending,Android,Organic Search,Lagos
TX0004172,PF01544,2024-05-24,2024-05,Transfer,20370.0,Success,Android,Organic Search,Lagos
TX0004173,PF01544,2024-05-03,2024-05,Transfer,44770.0,Failed,Android,Organic Search,Lagos
TX0004174,PF01544,2024-05-06,2024-05,Transfer,18880.0,Success,Android,Organic Search,Lagos
TX0004175,PF01544,2024-05-23,2024-05,Bill Payment,3430.0,Success,Android,Organic Search,Lagos
TX0004176,PF01544,2024-05-27,2024-05,Transfer,58650.0,Success,Android,Organic Search,Lagos
TX0004177,PF01544,2024-05-14,2024-05,Investment,9270.0,Failed,Android,Organic Search,Lagos
TX0004178,PF01544,2024-06-09,2024-06,Data Bundle,2080.0,Success,Android,Organic Search,Lagos
TX0004179,PF01544,2024-06-26,2024-06,Airtime,890.0,Success,Android,Organic Search,Lagos
TX0004180,PF01544,2024-06-11,2024-06,Airtime,760.0,Success,Android,Organic Search,Lagos
TX0004181,PF01544,2024-06-26,2024-06,Bill Payment,12090.0,Success,Android,Organic Search,Lagos
TX0004182,PF01544,2024-06-10,2024-06,Transfer,2080.0,Success,Android,Organic Search,Lagos
TX0004183,PF01544,2024-06-15,2024-06,Transfer,23520.0,Success,Android,Organic Search,Lagos
TX0004184,PF01544,2024-06-21,2024-06,Transfer,21710.0,Success,Android,Organic Search,Lagos
TX0004185,PF01547,2024-07-18,2024-07,Transfer,35180.0,Success,iOS,Paid Ads,Kano
TX0004186,PF01547,2024-07-11,2024-07,Bill Payment,12370.0,Success,iOS,Paid Ads,Kano
TX0004187,PF01547,2024-07-05,2024-07,Investment,76720.0,Success,iOS,Paid Ads,Kano
TX0004188,PF01547,2024-07-09,2024-07,Bill Payment,23420.0,Success,iOS,Paid Ads,Kano
TX0004189,PF01547,2024-07-17,2024-07,Transfer,29630.0,Success,iOS,Paid Ads,Kano
TX0004190,PF01547,2024-07-09,2024-07,Airtime,1300.0,Success,iOS,Paid Ads,Kano
TX0004191,PF01547,2024-07-19,2024-07,Bill Payment,23950.0,Success,iOS,Paid Ads,Kano
TX0004192,PF01547,2024-07-20,2024-07,Transfer,314900.0,Success,iOS,Paid Ads,Kano
TX0004193,PF01547,2024-06-29,2024-06,Bill Payment,19830.0,Success,iOS,Paid Ads,Kano
TX0004194,PF01547,2024-07-16,2024-07,Card Payment,9330.0,Success,iOS,Paid Ads,Kano
TX0004195,PF01547,2024-07-12,2024-07,Transfer,3010.0,Success,iOS,Paid Ads,Kano
TX0004196,PF01547,2024-07-24,2024-07,Airtime,990.0,Success,iOS,Paid Ads,Kano
TX0004197,PF01547,2024-07-01,2024-07,Investment,40090.0,Success,iOS,Paid Ads,Kano
TX0004198,PF01548,2024-08-16,2024-08,Bill Payment,2130.0,Success,Web,Social Media,Oyo
TX0004199,PF01548,2024-08-17,2024-08,Investment,46380.0,Success,Web,Social Media,Oyo
TX0004200,PF01548,2024-08-04,2024-08,Investment,49390.0,Success,Web,Social Media,Oyo
